radius,outer,inner,clean_choice,sr_choice
0.195,7,5,HistGB,KNN
0.195,7,6,HistGB,HistGB
0.195,7,7,HistGB,HistGB
0.195,7,8,HistGB,HistGB
0.195,7,9,HistGB,HistGB
0.195,7,10,HistGB,RandomForest
0.195,7,11,HistGB,HistGB
0.195,7,12,HistGB,HistGB
0.195,7,13,HistGB,HistGB
0.195,7,14,HistGB,HistGB
0.195,8,0,HistGB,HistGB
0.195,8,1,HistGB,HistGB
0.195,8,2,HistGB,KNN
0.195,8,3,HistGB,HistGB
0.195,8,4,HistGB,HistGB
0.195,8,5,HistGB,HistGB
0.195,8,6,HistGB,KNN
0.195,8,7,HistGB,HistGB
0.195,8,8,HistGB,HistGB
0.195,8,9,HistGB,RandomForest
0.195,8,10,HistGB,KNN
0.195,8,11,HistGB,HistGB
0.195,8,12,HistGB,HistGB
0.195,8,13,HistGB,HistGB
0.195,8,14,HistGB,KNN
0.195,9,0,HistGB,HistGB
0.195,9,1,HistGB,HistGB
0.195,9,2,HistGB,RandomForest
0.195,9,3,HistGB,KNN
0.195,9,4,HistGB,KNN
0.195,9,5,HistGB,RandomForest
0.195,9,6,HistGB,HistGB
0.195,9,7,HistGB,HistGB
0.195,9,8,HistGB,RandomForest
0.195,9,9,HistGB,HistGB
0.195,9,10,HistGB,HistGB
0.195,9,11,HistGB,HistGB
0.195,9,12,HistGB,HistGB
0.195,9,13,HistGB,RandomForest
0.195,9,14,HistGB,KNN
0.195,10,0,HistGB,HistGB
0.195,10,1,HistGB,HistGB
0.195,10,2,HistGB,RandomForest
0.195,10,3,HistGB,HistGB
0.195,10,4,HistGB,HistGB
0.195,10,5,HistGB,HistGB
0.195,10,6,HistGB,HistGB
0.195,10,7,HistGB,HistGB
0.195,10,8,HistGB,HistGB
0.195,10,9,HistGB,KNN
0.195,10,10,HistGB,HistGB
0.195,10,11,HistGB,HistGB
0.195,10,12,HistGB,RandomForest
0.195,10,13,HistGB,HistGB
0.195,10,14,HistGB,HistGB
0.195,11,0,HistGB,HistGB
0.195,11,1,HistGB,HistGB
0.195,11,2,HistGB,KNN
0.195,11,3,HistGB,KNN
0.195,11,4,HistGB,KNN
0.195,11,5,HistGB,HistGB
0.195,11,6,HistGB,HistGB
0.195,11,7,HistGB,RandomForest
0.195,11,8,HistGB,KNN
0.195,11,9,HistGB,KNN
0.195,11,10,HistGB,HistGB
0.195,11,11,HistGB,HistGB
0.195,11,12,HistGB,KNN
0.195,11,13,HistGB,RandomForest
0.195,11,14,HistGB,HistGB
0.195,12,0,HistGB,HistGB
0.195,12,1,HistGB,HistGB
0.195,12,2,HistGB,HistGB
0.195,12,3,HistGB,HistGB
0.195,12,4,HistGB,RandomForest
0.195,12,5,HistGB,KNN
0.195,12,6,HistGB,KNN
0.195,12,7,HistGB,KNN
0.195,12,8,HistGB,KNN
0.195,12,9,HistGB,HistGB
0.195,12,10,HistGB,KNN
0.195,12,11,HistGB,KNN
0.195,12,12,HistGB,HistGB
0.195,12,13,HistGB,HistGB
0.195,12,14,HistGB,HistGB
0.195,13,0,HistGB,HistGB
0.195,13,1,HistGB,HistGB
0.195,13,2,HistGB,HistGB
0.195,13,3,HistGB,HistGB
0.195,13,4,HistGB,HistGB
0.195,13,5,HistGB,HistGB
0.195,13,6,HistGB,HistGB
0.195,13,7,HistGB,KNN
0.195,13,8,HistGB,RandomForest
0.195,13,9,HistGB,HistGB
0.195,13,10,HistGB,HistGB
0.195,13,11,HistGB,KNN
0.195,13,12,HistGB,KNN
0.195,13,13,HistGB,RandomForest
0.195,13,14,HistGB,HistGB
0.195,14,0,HistGB,HistGB
0.195,14,1,HistGB,HistGB
0.195,14,2,HistGB,KNN
0.195,14,3,HistGB,HistGB
0.195,14,4,HistGB,KNN
0.195,14,5,HistGB,HistGB
0.195,14,6,HistGB,HistGB
0.195,14,7,HistGB,RandomForest
0.195,14,8,HistGB,KNN
0.195,14,9,HistGB,HistGB
0.195,14,10,HistGB,HistGB
0.195,14,11,HistGB,HistGB
0.195,14,12,HistGB,HistGB
0.195,14,13,HistGB,RandomForest
0.195,14,14,HistGB,HistGB
0.195,15,0,HistGB,KNN
0.195,15,1,HistGB,HistGB
0.195,15,2,HistGB,HistGB
0.195,15,3,HistGB,HistGB
0.195,15,4,HistGB,RandomForest
0.195,15,5,HistGB,HistGB
0.195,15,6,HistGB,HistGB
0.195,15,7,HistGB,RandomForest
0.195,15,8,HistGB,HistGB
0.195,15,9,HistGB,HistGB
0.195,15,10,HistGB,HistGB
0.195,15,11,HistGB,HistGB
0.195,15,12,HistGB,HistGB
0.195,15,13,HistGB,RandomForest
0.195,15,14,HistGB,KNN
0.195,16,0,HistGB,HistGB
0.195,16,1,HistGB,HistGB
0.195,16,2,HistGB,HistGB
0.195,16,3,HistGB,KNN
0.195,16,4,HistGB,HistGB
0.195,16,5,HistGB,RandomForest
0.195,16,6,HistGB,RandomForest
0.195,16,7,HistGB,HistGB
0.195,16,8,HistGB,KNN
0.195,16,9,HistGB,RandomForest
0.195,16,10,HistGB,KNN
0.195,16,11,HistGB,RandomForest
0.195,16,12,HistGB,HistGB
0.195,16,13,HistGB,RandomForest
0.195,16,14,HistGB,RandomForest
0.195,17,0,HistGB,HistGB
0.195,17,1,HistGB,HistGB
0.195,17,2,HistGB,RandomForest
0.195,17,3,HistGB,KNN
0.195,17,4,HistGB,KNN
0.195,17,5,HistGB,HistGB
0.195,17,6,HistGB,HistGB
0.195,17,7,HistGB,HistGB
0.195,17,8,HistGB,KNN
0.195,17,9,HistGB,RandomForest
0.195,17,10,HistGB,RandomForest
0.195,17,11,HistGB,KNN
0.195,17,12,HistGB,HistGB
0.195,17,13,HistGB,HistGB
0.195,17,14,HistGB,HistGB
0.195,18,0,HistGB,HistGB
0.195,18,1,HistGB,RandomForest
0.195,18,2,HistGB,HistGB
0.195,18,3,HistGB,KNN
0.195,18,4,HistGB,KNN
0.195,18,5,HistGB,HistGB
0.195,18,6,HistGB,KNN
0.195,18,7,HistGB,KNN
0.195,18,8,HistGB,HistGB
0.195,18,9,HistGB,RandomForest
0.195,18,10,HistGB,KNN
0.195,18,11,HistGB,HistGB
0.195,18,12,HistGB,HistGB
0.195,18,13,HistGB,HistGB
0.195,18,14,HistGB,KNN
0.195,19,0,HistGB,KNN
0.195,19,1,HistGB,HistGB
0.195,19,2,HistGB,HistGB
0.195,19,3,HistGB,KNN
0.195,19,4,HistGB,HistGB
0.195,19,5,HistGB,KNN
0.195,19,6,HistGB,KNN
0.195,19,7,HistGB,HistGB
0.195,19,8,HistGB,KNN
0.195,19,9,HistGB,HistGB
0.195,19,10,HistGB,KNN
0.195,19,11,HistGB,KNN
0.195,19,12,HistGB,RandomForest
0.195,19,13,HistGB,HistGB
0.195,19,14,HistGB,KNN
0.195,20,0,HistGB,HistGB
0.195,20,1,HistGB,HistGB
0.195,20,2,HistGB,HistGB
0.195,20,3,HistGB,HistGB
0.195,20,4,HistGB,HistGB
0.195,20,5,HistGB,HistGB
0.195,20,6,HistGB,HistGB
0.195,20,7,HistGB,HistGB
0.195,20,8,HistGB,HistGB
0.195,20,9,HistGB,HistGB
0.195,20,10,HistGB,RandomForest
0.195,20,11,HistGB,KNN
0.195,20,12,HistGB,HistGB
0.195,20,13,HistGB,RandomForest
0.195,20,14,HistGB,HistGB
0.195,21,0,HistGB,RandomForest
0.195,21,1,HistGB,HistGB
0.195,21,2,HistGB,HistGB
0.195,21,3,HistGB,HistGB
0.195,21,4,HistGB,HistGB
0.195,21,5,HistGB,HistGB
0.195,21,6,HistGB,HistGB
0.195,21,7,HistGB,HistGB
0.195,21,8,HistGB,KNN
0.195,21,9,HistGB,HistGB
0.195,21,10,HistGB,HistGB
0.195,21,11,HistGB,KNN
0.195,21,12,HistGB,HistGB
0.195,21,13,HistGB,HistGB
0.195,21,14,HistGB,HistGB
0.195,22,0,HistGB,HistGB
0.195,22,1,HistGB,RandomForest
0.195,22,2,HistGB,KNN
0.195,22,3,HistGB,KNN
0.195,22,4,HistGB,HistGB
0.195,22,5,HistGB,HistGB
0.195,22,6,HistGB,HistGB
0.195,22,7,HistGB,HistGB
0.195,22,8,HistGB,HistGB
0.195,22,9,HistGB,HistGB
0.195,22,10,HistGB,RandomForest
0.195,22,11,HistGB,RandomForest
0.195,22,12,HistGB,HistGB
0.195,22,13,HistGB,RandomForest
0.195,22,14,HistGB,RandomForest
0.195,23,0,HistGB,KNN
0.195,23,1,HistGB,HistGB
0.195,23,2,HistGB,RandomForest
0.195,23,3,HistGB,KNN
0.195,23,4,HistGB,HistGB
0.195,23,5,HistGB,RandomForest
0.195,23,6,HistGB,HistGB
0.195,23,7,HistGB,KNN
0.195,23,8,HistGB,RandomForest
0.195,23,9,HistGB,RandomForest
0.195,23,10,HistGB,HistGB
0.195,23,11,HistGB,HistGB
0.195,23,12,HistGB,HistGB
0.195,23,13,HistGB,KNN
0.195,23,14,HistGB,RandomForest
0.195,24,0,HistGB,HistGB
0.195,24,1,HistGB,HistGB
0.195,24,2,HistGB,HistGB
0.195,24,3,HistGB,RandomForest
0.195,24,4,HistGB,HistGB
0.195,24,5,HistGB,HistGB
0.195,24,6,HistGB,HistGB
0.195,24,7,HistGB,KNN
0.195,24,8,HistGB,KNN
0.195,24,9,HistGB,HistGB
0.195,24,10,HistGB,HistGB
0.195,24,11,HistGB,KNN
0.195,24,12,HistGB,HistGB
0.195,24,13,HistGB,RandomForest
0.195,24,14,HistGB,HistGB
0.2,0,0,HistGB,HistGB
0.2,0,1,HistGB,RandomForest
0.2,0,2,HistGB,HistGB
0.2,0,3,HistGB,RandomForest
0.2,0,4,HistGB,HistGB
0.2,0,5,HistGB,KNN
0.2,0,6,HistGB,HistGB
0.2,0,7,HistGB,RandomForest
0.2,0,8,HistGB,RandomForest
0.2,0,9,HistGB,RandomForest
0.2,0,10,HistGB,HistGB
0.2,0,11,HistGB,HistGB
0.2,0,12,HistGB,HistGB
0.2,0,13,HistGB,RandomForest
0.2,0,14,HistGB,HistGB
0.2,1,0,HistGB,HistGB
0.2,1,1,HistGB,HistGB
0.2,1,2,HistGB,KNN
0.2,1,3,HistGB,KNN
0.2,1,4,HistGB,HistGB
0.2,1,5,HistGB,RandomForest
0.2,1,6,HistGB,HistGB
0.2,1,7,HistGB,KNN
0.2,1,8,HistGB,HistGB
0.2,1,9,HistGB,HistGB
0.2,1,10,HistGB,RandomForest
0.2,1,11,HistGB,RandomForest
0.2,1,12,HistGB,RandomForest
0.2,1,13,HistGB,RandomForest
0.2,1,14,HistGB,KNN
0.2,2,0,HistGB,HistGB
0.2,2,1,HistGB,KNN
0.2,2,2,HistGB,HistGB
0.2,2,3,HistGB,RandomForest
0.2,2,4,HistGB,HistGB
0.2,2,5,HistGB,HistGB
0.2,2,6,HistGB,HistGB
0.2,2,7,HistGB,KNN
0.2,2,8,HistGB,HistGB
0.2,2,9,HistGB,HistGB
0.2,2,10,HistGB,RandomForest
0.2,2,11,HistGB,HistGB
0.2,2,12,HistGB,HistGB
0.2,2,13,HistGB,HistGB
0.2,2,14,HistGB,RandomForest
0.2,3,0,HistGB,KNN
0.2,3,1,HistGB,HistGB
0.2,3,2,HistGB,HistGB
0.2,3,3,HistGB,KNN
0.2,3,4,HistGB,HistGB
0.2,3,5,HistGB,HistGB
0.2,3,6,HistGB,RandomForest
0.2,3,7,HistGB,HistGB
0.2,3,8,HistGB,RandomForest
0.2,3,9,HistGB,RandomForest
0.2,3,10,HistGB,HistGB
0.2,3,11,HistGB,HistGB
0.2,3,12,HistGB,HistGB
0.2,3,13,HistGB,HistGB
0.2,3,14,HistGB,HistGB
0.2,4,0,HistGB,HistGB
0.2,4,1,HistGB,RandomForest
0.2,4,2,HistGB,HistGB
0.2,4,3,HistGB,KNN
0.2,4,4,HistGB,HistGB
0.2,4,5,HistGB,HistGB
0.2,4,6,HistGB,HistGB
0.2,4,7,HistGB,HistGB
0.2,4,8,HistGB,HistGB
0.2,4,9,HistGB,HistGB
0.2,4,10,HistGB,HistGB
0.2,4,11,HistGB,HistGB
0.2,4,12,HistGB,KNN
0.2,4,13,HistGB,HistGB
0.2,4,14,HistGB,KNN
0.2,5,0,HistGB,HistGB
0.2,5,1,HistGB,HistGB
0.2,5,2,HistGB,HistGB
0.2,5,3,HistGB,RandomForest
0.2,5,4,HistGB,KNN
0.2,5,5,HistGB,HistGB
0.2,5,6,HistGB,HistGB
0.2,5,7,HistGB,HistGB
0.2,5,8,HistGB,RandomForest
0.2,5,9,HistGB,RandomForest
0.2,5,10,HistGB,HistGB
0.2,5,11,HistGB,HistGB
0.2,5,12,HistGB,HistGB
0.2,5,13,HistGB,KNN
0.2,5,14,HistGB,KNN
0.2,6,0,HistGB,HistGB
0.2,6,1,HistGB,KNN
0.2,6,2,HistGB,HistGB
0.2,6,3,HistGB,KNN
0.2,6,4,HistGB,KNN
0.2,6,5,HistGB,HistGB
0.2,6,6,HistGB,HistGB
0.2,6,7,HistGB,KNN
0.2,6,8,HistGB,HistGB
0.2,6,9,HistGB,RandomForest
0.2,6,10,HistGB,HistGB
0.2,6,11,HistGB,HistGB
0.2,6,12,HistGB,KNN
0.2,6,13,HistGB,RandomForest
0.2,6,14,HistGB,KNN
0.2,7,0,HistGB,HistGB
0.2,7,1,HistGB,KNN
0.2,7,2,HistGB,HistGB
0.2,7,3,HistGB,HistGB
0.2,7,4,HistGB,HistGB
0.2,7,5,HistGB,KNN
0.2,7,6,HistGB,HistGB
0.2,7,7,HistGB,KNN
0.2,7,8,HistGB,KNN
0.2,7,9,HistGB,HistGB
0.2,7,10,HistGB,HistGB
0.2,7,11,HistGB,RandomForest
0.2,7,12,HistGB,HistGB
0.2,7,13,HistGB,HistGB
0.2,7,14,HistGB,HistGB
0.2,8,0,HistGB,HistGB
0.2,8,1,HistGB,HistGB
0.2,8,2,HistGB,HistGB
0.2,8,3,HistGB,HistGB
0.2,8,4,HistGB,KNN
0.2,8,5,HistGB,RandomForest
0.2,8,6,HistGB,RandomForest
0.2,8,7,HistGB,KNN
0.2,8,8,HistGB,RandomForest
0.2,8,9,HistGB,RandomForest
0.2,8,10,HistGB,KNN
0.2,8,11,HistGB,RandomForest
0.2,8,12,HistGB,RandomForest
0.2,8,13,HistGB,HistGB
0.2,8,14,HistGB,KNN
0.2,9,0,HistGB,HistGB
0.2,9,1,HistGB,RandomForest
0.2,9,2,HistGB,HistGB
0.2,9,3,HistGB,KNN
0.2,9,4,HistGB,KNN
0.2,9,5,HistGB,RandomForest
0.2,9,6,HistGB,HistGB
0.2,9,7,HistGB,HistGB
0.2,9,8,HistGB,KNN
0.2,9,9,HistGB,HistGB
0.2,9,10,HistGB,HistGB
0.2,9,11,HistGB,HistGB
0.2,9,12,HistGB,HistGB
0.2,9,13,HistGB,HistGB
0.2,9,14,HistGB,HistGB
0.2,10,0,HistGB,HistGB
0.2,10,1,HistGB,RandomForest
0.2,10,2,HistGB,KNN
0.2,10,3,HistGB,RandomForest
0.2,10,4,HistGB,HistGB
0.2,10,5,HistGB,HistGB
0.2,10,6,HistGB,RandomForest
0.2,10,7,HistGB,HistGB
0.2,10,8,HistGB,RandomForest
0.2,10,9,HistGB,KNN
0.2,10,10,HistGB,KNN
0.2,10,11,HistGB,HistGB
0.2,10,12,HistGB,HistGB
0.2,10,13,HistGB,HistGB
0.2,10,14,HistGB,KNN
0.2,11,0,HistGB,RandomForest
0.2,11,1,HistGB,KNN
0.2,11,2,HistGB,KNN
0.2,11,3,HistGB,KNN
0.2,11,4,HistGB,HistGB
0.2,11,5,HistGB,RandomForest
0.2,11,6,HistGB,KNN
0.2,11,7,HistGB,HistGB
0.2,11,8,HistGB,KNN
0.2,11,9,HistGB,KNN
0.2,11,10,HistGB,HistGB
0.2,11,11,HistGB,HistGB
0.2,11,12,HistGB,HistGB
0.2,11,13,HistGB,RandomForest
0.2,11,14,HistGB,RandomForest
0.2,12,0,HistGB,KNN
0.2,12,1,HistGB,HistGB
0.2,12,2,HistGB,HistGB
0.2,12,3,HistGB,HistGB
0.2,12,4,HistGB,RandomForest
0.2,12,5,HistGB,KNN
0.2,12,6,HistGB,KNN
0.2,12,7,HistGB,HistGB
0.2,12,8,HistGB,RandomForest
0.2,12,9,HistGB,HistGB
0.2,12,10,HistGB,KNN
0.2,12,11,HistGB,RandomForest
0.2,12,12,HistGB,HistGB
0.2,12,13,HistGB,HistGB
0.2,12,14,HistGB,KNN
0.2,13,0,HistGB,KNN
0.2,13,1,HistGB,HistGB
0.2,13,2,HistGB,HistGB
0.2,13,3,HistGB,HistGB
0.2,13,4,HistGB,RandomForest
0.2,13,5,HistGB,HistGB
0.2,13,6,HistGB,KNN
0.2,13,7,HistGB,KNN
0.2,13,8,HistGB,RandomForest
0.2,13,9,HistGB,HistGB
0.2,13,10,HistGB,HistGB
0.2,13,11,HistGB,KNN
0.2,13,12,HistGB,KNN
0.2,13,13,HistGB,KNN
0.2,13,14,HistGB,KNN
0.2,14,0,HistGB,HistGB
0.2,14,1,HistGB,HistGB
0.2,14,2,HistGB,KNN
0.2,14,3,HistGB,KNN
0.2,14,4,HistGB,HistGB
0.2,14,5,HistGB,KNN
0.2,14,6,HistGB,HistGB
0.2,14,7,HistGB,RandomForest
0.2,14,8,HistGB,KNN
0.2,14,9,HistGB,HistGB
0.2,14,10,HistGB,KNN
0.2,14,11,HistGB,HistGB
0.2,14,12,HistGB,KNN
0.2,14,13,HistGB,HistGB
0.2,14,14,HistGB,HistGB
0.2,15,0,HistGB,KNN
0.2,15,1,HistGB,HistGB
0.2,15,2,HistGB,HistGB
0.2,15,3,HistGB,RandomForest
0.2,15,4,HistGB,RandomForest
0.2,15,5,HistGB,HistGB
0.2,15,6,HistGB,HistGB
0.2,15,7,HistGB,RandomForest
0.2,15,8,HistGB,RandomForest
0.2,15,9,HistGB,HistGB
0.2,15,10,HistGB,HistGB
0.2,15,11,HistGB,HistGB
0.2,15,12,HistGB,RandomForest
0.2,15,13,HistGB,RandomForest
0.2,15,14,HistGB,KNN
0.2,16,0,HistGB,RandomForest
0.2,16,1,HistGB,RandomForest
0.2,16,2,HistGB,HistGB
0.2,16,3,HistGB,KNN
0.2,16,4,HistGB,HistGB
0.2,16,5,HistGB,HistGB
0.2,16,6,HistGB,HistGB
0.2,16,7,HistGB,HistGB
0.2,16,8,HistGB,RandomForest
0.2,16,9,HistGB,HistGB
0.2,16,10,HistGB,RandomForest
0.2,16,11,HistGB,HistGB
0.2,16,12,HistGB,HistGB
0.2,16,13,HistGB,RandomForest
0.2,16,14,HistGB,RandomForest
0.2,17,0,HistGB,HistGB
0.2,17,1,HistGB,RandomForest
0.2,17,2,HistGB,HistGB
0.2,17,3,HistGB,KNN
0.2,17,4,HistGB,KNN
0.2,17,5,HistGB,HistGB
0.2,17,6,HistGB,KNN
0.2,17,7,HistGB,KNN
0.2,17,8,HistGB,KNN
0.2,17,9,HistGB,KNN
0.2,17,10,HistGB,HistGB
0.2,17,11,HistGB,RandomForest
0.2,17,12,HistGB,HistGB
0.2,17,13,HistGB,RandomForest
0.2,17,14,HistGB,RandomForest
0.2,18,0,HistGB,HistGB
0.2,18,1,HistGB,KNN
0.2,18,2,HistGB,HistGB
0.2,18,3,HistGB,HistGB
0.2,18,4,HistGB,KNN
0.2,18,5,HistGB,HistGB
0.2,18,6,HistGB,KNN
0.2,18,7,HistGB,KNN
0.2,18,8,HistGB,KNN
0.2,18,9,HistGB,HistGB
0.2,18,10,HistGB,KNN
0.2,18,11,HistGB,KNN
0.2,18,12,HistGB,HistGB
0.2,18,13,HistGB,HistGB
0.2,18,14,HistGB,KNN
0.2,19,0,HistGB,KNN
0.2,19,1,HistGB,HistGB
0.2,19,2,HistGB,KNN
0.2,19,3,HistGB,RandomForest
0.2,19,4,HistGB,KNN
0.2,19,5,HistGB,KNN
0.2,19,6,HistGB,KNN
0.2,19,7,HistGB,HistGB
0.2,19,8,HistGB,KNN
0.2,19,9,HistGB,HistGB
0.2,19,10,HistGB,KNN
0.2,19,11,HistGB,HistGB
0.2,19,12,HistGB,KNN
0.2,19,13,HistGB,HistGB
0.2,19,14,HistGB,HistGB
0.2,20,0,HistGB,KNN
0.2,20,1,HistGB,HistGB
0.2,20,2,HistGB,HistGB
0.2,20,3,HistGB,KNN
0.2,20,4,HistGB,HistGB
0.2,20,5,HistGB,KNN
0.2,20,6,HistGB,KNN
0.2,20,7,HistGB,HistGB
0.2,20,8,HistGB,HistGB
0.2,20,9,HistGB,HistGB
0.2,20,10,HistGB,HistGB
0.2,20,11,HistGB,KNN
0.2,20,12,HistGB,RandomForest
0.2,20,13,HistGB,RandomForest
0.2,20,14,HistGB,KNN
0.2,21,0,HistGB,HistGB
0.2,21,1,HistGB,RandomForest
0.2,21,2,HistGB,HistGB
0.2,21,3,HistGB,KNN
0.2,21,4,HistGB,RandomForest
0.2,21,5,HistGB,HistGB
0.2,21,6,HistGB,HistGB
0.2,21,7,HistGB,HistGB
0.2,21,8,HistGB,KNN
0.2,21,9,HistGB,HistGB
0.2,21,10,HistGB,HistGB
0.2,21,11,HistGB,HistGB
0.2,21,12,HistGB,HistGB
0.2,21,13,HistGB,HistGB
0.2,21,14,HistGB,HistGB
0.2,22,0,HistGB,KNN
0.2,22,1,HistGB,RandomForest
0.2,22,2,HistGB,HistGB
0.2,22,3,HistGB,KNN
0.2,22,4,HistGB,KNN
0.2,22,5,HistGB,RandomForest
0.2,22,6,HistGB,RandomForest
0.2,22,7,HistGB,HistGB
0.2,22,8,HistGB,KNN
0.2,22,9,HistGB,RandomForest
0.2,22,10,HistGB,HistGB
0.2,22,11,HistGB,HistGB
0.2,22,12,HistGB,HistGB
0.2,22,13,HistGB,HistGB
0.2,22,14,HistGB,RandomForest
0.2,23,0,HistGB,RandomForest
0.2,23,1,HistGB,HistGB
0.2,23,2,HistGB,RandomForest
0.2,23,3,HistGB,KNN
0.2,23,4,HistGB,KNN
0.2,23,5,HistGB,RandomForest
0.2,23,6,HistGB,HistGB
0.2,23,7,HistGB,KNN
0.2,23,8,HistGB,HistGB
0.2,23,9,HistGB,RandomForest
0.2,23,10,HistGB,HistGB
0.2,23,11,HistGB,RandomForest
0.2,23,12,HistGB,HistGB
0.2,23,13,HistGB,KNN
0.2,23,14,HistGB,RandomForest
0.2,24,0,HistGB,HistGB
0.2,24,1,HistGB,RandomForest
0.2,24,2,HistGB,HistGB
0.2,24,3,HistGB,HistGB
0.2,24,4,HistGB,HistGB
0.2,24,5,HistGB,HistGB
0.2,24,6,HistGB,RandomForest
0.2,24,7,HistGB,KNN
0.2,24,8,HistGB,KNN
0.2,24,9,HistGB,HistGB
0.2,24,10,HistGB,KNN
0.2,24,11,HistGB,HistGB
0.2,24,12,HistGB,KNN
0.2,24,13,HistGB,HistGB
0.2,24,14,HistGB,RandomForest
0.205,0,0,HistGB,KNN
0.205,0,1,HistGB,KNN
0.205,0,2,HistGB,HistGB
0.205,0,3,HistGB,HistGB
0.205,0,4,HistGB,KNN
0.205,0,5,HistGB,HistGB
0.205,0,6,HistGB,KNN
0.205,0,7,HistGB,KNN
0.205,0,8,HistGB,HistGB
0.205,0,9,HistGB,KNN
0.205,0,10,HistGB,HistGB
0.205,0,11,HistGB,KNN
0.205,0,12,HistGB,RandomForest
0.205,0,13,HistGB,KNN
0.205,0,14,HistGB,KNN
0.205,1,0,HistGB,HistGB
0.205,1,1,HistGB,HistGB
0.205,1,2,HistGB,HistGB
0.205,1,3,HistGB,KNN
0.205,1,4,HistGB,HistGB
0.205,1,5,HistGB,HistGB
0.205,1,6,HistGB,KNN
0.205,1,7,HistGB,HistGB
0.205,1,8,HistGB,HistGB
0.205,1,9,HistGB,HistGB
0.205,1,10,HistGB,HistGB
0.205,1,11,HistGB,HistGB
0.205,1,12,HistGB,HistGB
0.205,1,13,HistGB,KNN
0.205,1,14,HistGB,HistGB
0.205,2,0,HistGB,KNN
0.205,2,1,HistGB,RandomForest
0.205,2,2,HistGB,HistGB
0.205,2,3,HistGB,RandomForest
0.205,2,4,HistGB,HistGB
0.205,2,5,HistGB,RandomForest
0.205,2,6,HistGB,HistGB
0.205,2,7,HistGB,HistGB
0.205,2,8,HistGB,RandomForest
0.205,2,9,HistGB,HistGB
0.205,2,10,HistGB,HistGB
0.205,2,11,HistGB,HistGB
0.205,2,12,HistGB,KNN
0.205,2,13,HistGB,HistGB
0.205,2,14,HistGB,RandomForest
0.205,3,0,HistGB,HistGB
0.205,3,1,HistGB,RandomForest
0.205,3,2,HistGB,RandomForest
0.205,3,3,HistGB,RandomForest
0.205,3,4,HistGB,HistGB
0.205,3,5,HistGB,HistGB
0.205,3,6,HistGB,RandomForest
0.205,3,7,HistGB,HistGB
0.205,3,8,HistGB,HistGB
0.205,3,9,HistGB,RandomForest
0.205,3,10,HistGB,RandomForest
0.205,3,11,HistGB,HistGB
0.205,3,12,HistGB,HistGB
0.205,3,13,HistGB,HistGB
0.205,3,14,HistGB,HistGB
0.205,4,0,HistGB,RandomForest
0.205,4,1,HistGB,HistGB
0.205,4,2,HistGB,HistGB
0.205,4,3,HistGB,KNN
0.205,4,4,HistGB,HistGB
0.205,4,5,HistGB,RandomForest
0.205,4,6,HistGB,KNN
0.205,4,7,HistGB,HistGB
0.205,4,8,HistGB,RandomForest
0.205,4,9,HistGB,RandomForest
0.205,4,10,HistGB,KNN
0.205,4,11,HistGB,RandomForest
0.205,4,12,HistGB,KNN
0.205,4,13,HistGB,RandomForest
0.205,4,14,HistGB,KNN
0.205,5,0,HistGB,RandomForest
0.205,5,1,HistGB,HistGB
0.205,5,2,HistGB,KNN
0.205,5,3,HistGB,HistGB
0.205,5,4,HistGB,KNN
0.205,5,5,HistGB,KNN
0.205,5,6,HistGB,HistGB
0.205,5,7,HistGB,KNN
0.205,5,8,HistGB,RandomForest
0.205,5,9,HistGB,HistGB
0.205,5,10,HistGB,HistGB
0.205,5,11,HistGB,HistGB
0.205,5,12,HistGB,HistGB
0.205,5,13,HistGB,RandomForest
0.205,5,14,HistGB,KNN
0.205,6,0,HistGB,HistGB
0.205,6,1,HistGB,HistGB
0.205,6,2,HistGB,KNN
0.205,6,3,HistGB,HistGB
0.205,6,4,HistGB,KNN
0.205,6,5,HistGB,RandomForest
0.205,6,6,HistGB,KNN
0.205,6,7,HistGB,KNN
0.205,6,8,HistGB,RandomForest
0.205,6,9,HistGB,HistGB
0.205,6,10,HistGB,KNN
0.205,6,11,HistGB,HistGB
0.205,6,12,HistGB,KNN
0.205,6,13,HistGB,HistGB
0.205,6,14,HistGB,RandomForest
0.205,7,0,HistGB,KNN
0.205,7,1,HistGB,HistGB
0.205,7,2,HistGB,KNN
0.205,7,3,HistGB,HistGB
0.205,7,4,HistGB,HistGB
0.205,7,5,HistGB,KNN
0.205,7,6,HistGB,HistGB
0.205,7,7,HistGB,HistGB
0.205,7,8,HistGB,HistGB
0.205,7,9,HistGB,HistGB
0.205,7,10,HistGB,KNN
0.205,7,11,HistGB,RandomForest
0.205,7,12,HistGB,HistGB
0.205,7,13,HistGB,HistGB
0.205,7,14,HistGB,HistGB
0.205,8,0,HistGB,HistGB
0.205,8,1,HistGB,HistGB
0.205,8,2,HistGB,HistGB
0.205,8,3,HistGB,KNN
0.205,8,4,HistGB,KNN
0.205,8,5,HistGB,KNN
0.205,8,6,HistGB,HistGB
0.205,8,7,HistGB,RandomForest
0.205,8,8,HistGB,HistGB
0.205,8,9,HistGB,RandomForest
0.205,8,10,HistGB,HistGB
0.205,8,11,HistGB,KNN
0.205,8,12,HistGB,HistGB
0.205,8,13,HistGB,RandomForest
0.205,8,14,HistGB,KNN
0.205,9,0,HistGB,RandomForest
0.205,9,1,HistGB,RandomForest
0.205,9,2,HistGB,RandomForest
0.205,9,3,HistGB,KNN
